quality_score,best_similarity,margin,label,true_identity,gallery_identity
18.756881713867188,0.6461377,0.43538922,1,,
13.54086685180664,0.247854545712471,0.0356491655111312,0,,
15.522821426391602,0.2095271199941635,0.0108146518468856,0,,
14.507829666137695,0.2077695727348327,0.0066320896148681,0,,
15.120110511779783,0.5344577,0.33670178,1,,
16.5539493560791,0.3488267,0.0040769577,0,,
19.523956298828125,0.5101832,0.33437866,1,,
19.79667091369629,0.3224226832389831,0.0526545643806457,0,,
15.248212814331056,0.3283373,0.09782234,1,,
21.29973793029785,0.5703573,0.32402945,1,,
19.12460708618164,0.2996619045734405,0.0392469763755798,0,,
31.94528007507324,0.67199355,0.40068313,1,,
22.072338104248047,0.231952965259552,0.0023266077041625,0,,
15.519021034240724,0.2543151378631592,0.0372686237096786,0,,
17.170148849487305,0.5868208,0.3045426,1,,
28.03727912902832,0.698275,0.48927206,1,,
33.03289031982422,0.7756494,0.6258744,1,,
15.1206636428833,0.7798835,0.5400239,1,,
26.449634552001953,0.2500625550746918,0.0177949666976928,0,,
17.415184020996094,0.59546405,0.34516835,1,,
22.036754608154297,0.7128667,0.42991346,1,,
14.811095237731934,0.5410969,0.20697293,1,,
20.266056060791016,0.28492271900177,0.0082373619079589,0,,
31.34191513061523,0.7963387,0.48605078,1,,
14.137124061584473,0.50593495,0.18526489,1,,
41.7037353515625,0.80259275,0.5822661,1,,
20.628381729125977,0.71142,0.5135102,1,,
18.54628562927246,0.60821897,0.33709523,1,,
17.61505889892578,0.2752146124839782,0.0110377073287963,0,,
13.726280212402344,0.58941287,0.3337974,1,,
17.528518676757812,0.71267605,0.5026705,1,,
14.5532865524292,0.27070922,0.010160446,0,,
18.13532257080078,0.2202101051807403,0.0022703260183334,0,,
28.97617530822754,0.7725034,0.4824953,1,,
29.456348419189453,0.6059092,0.33380094,1,,
20.10983657836914,0.05973738804459572,-0.4173949360847473,1,Clay_Aiken,Clay_Aiken
18.84058380126953,0.74427456,0.42893663,1,,
20.49526023864746,0.673674,0.4374329,1,,
20.49526023864746,0.2362411022186279,0.0403805375099182,0,,
13.633261680603027,0.257493793964386,0.0222767740488052,0,,
26.199996948242188,0.36263591051101685,0.10214957594871521,0,Victoria_Clarke,Martin_McGuinness
23.774877548217773,0.28292179107666016,0.03941898047924042,0,Antonio_Palocci,Vaclav_Havel
16.081199645996094,0.63189185,0.41475752,1,,
25.393226623535156,0.2431166172027588,0.0457228124141693,0,,
20.07345962524414,0.229385644197464,0.0004484504461288,0,,
20.272817611694336,0.3035216331481933,0.0627648532390594,0,,
17.896041870117188,0.50820565,0.12137756,1,,
25.8759765625,0.6677313,0.37750065,1,,
15.608959197998049,0.5291975,0.15634668,1,,
14.65187644958496,0.2618740797042846,0.0189307183027267,0,,
18.436702728271484,0.75407356,0.5302911,1,,
16.158668518066406,0.6332859,0.31488597,1,,
15.980375289916992,0.6377752,0.3511886,1,,
19.967567443847656,0.2340563684701919,0.0031898021697998,0,,
13.869293212890623,0.2971868813037872,0.0124597549438476,0,,
17.83900260925293,0.58454347,0.21997032,1,,
25.97384262084961,0.62817293,0.37087327,1,,
24.986066818237305,0.2624890208244324,0.0134553760290145,0,,
18.346858978271484,0.2577453255653381,0.09151291847229,0,,
17.161117553710938,0.2044189870357513,0.0273525118827819,0,,
22.33099365234375,0.32674968,0.039290607,1,,
15.2261323928833,0.69868875,0.5010634,1,,
28.075733184814453,0.5764334,0.3152542,1,,
18.820159912109375,0.5329042,0.23741668,1,,
31.75009536743164,0.2501314878463745,0.0216254442930221,0,,
36.01641845703125,0.61111593,0.41184664,1,,
24.14734649658203,0.21732698380947113,-0.004791781306266785,1,Gil_de_Ferran,Gil_de_Ferran
25.60030937194824,0.6543312,0.42980513,1,,
15.17555809020996,0.2165344357490539,0.0482316315174102,0,,
26.136171340942383,0.5576143,0.22001636,1,,
16.459003448486328,0.2359737008810043,0.0247189849615097,0,,
24.974506378173828,0.28086358308792114,0.02000829577445984,0,Ben_Affleck,Xanana_Gusmao
14.377521514892578,0.1837865710258484,0.0005428493022918,0,,
21.685611724853516,0.2176385074853897,0.0087152421474456,0,,
21.923715591430664,0.39978856,0.1168243,1,,
13.86130142211914,0.6392441,0.31273505,1,,
16.674217224121094,0.5050266,0.19605228,1,,
