quality_score,best_similarity,margin,label,true_identity,gallery_identity
16.74109649658203,0.095038414,0.005310759,1,Zendaya,Zendaya
16.74109649658203,0.061896536,0.005310759,0,Zendaya,Shakira
16.74109649658203,0.014635593,0.005310759,0,Zendaya,Chris_Hemsworth
16.74109649658203,0.05344748,0.005310759,0,Zendaya,Logan_Lerman
16.74109649658203,0.034937035,0.005310759,0,Zendaya,Dwayne_Johnson
16.74109649658203,0.057715405,0.005310759,0,Zendaya,Selena_Gomez
16.864063262939453,0.26309398,0.07538481,1,Elon_Musk,Elon_Musk
16.864063262939453,0.05655366,0.07538481,0,Elon_Musk,Katherine_Langford
16.864063262939453,-0.10112515,0.07538481,0,Elon_Musk,Mark_Zuckerberg
16.864063262939453,-0.016888052,0.07538481,0,Elon_Musk,Tom_Cruise
16.864063262939453,0.0057488866,0.07538481,0,Elon_Musk,Bill_Gates
16.864063262939453,-0.07650864,0.07538481,0,Elon_Musk,Robert_De_Niro
17.98753547668457,0.1485776,0.043635726,1,Zac_Efron,Zac_Efron
17.98753547668457,0.083871625,0.043635726,0,Zac_Efron,Tom_Ellis
17.98753547668457,0.019502195,0.043635726,0,Zac_Efron,Camila_Mendes
17.98753547668457,0.09018452,0.043635726,0,Zac_Efron,Johnny_Depp
17.98753547668457,-0.023080163,0.043635726,0,Zac_Efron,Millie_Bobby_Brown
17.98753547668457,0.06991953,0.043635726,0,Zac_Efron,Margot_Robbie
17.425954818725586,0.10463446,0.00064115226,1,Krysten_Ritter,Krysten_Ritter
17.425954818725586,0.09538476,0.00064115226,0,Krysten_Ritter,Maria_Pedraza
17.425954818725586,0.005991649,0.00064115226,0,Krysten_Ritter,Leonardo_DiCaprio
17.425954818725586,-0.0019659922,0.00064115226,0,Krysten_Ritter,Mark_Zuckerberg
17.425954818725586,-0.014991282,0.00064115226,0,Krysten_Ritter,Jeremy_Renner
17.425954818725586,0.016133375,0.00064115226,0,Krysten_Ritter,Madelaine_Petsch
26.320619583129883,0.3120405,0.017645568,1,Chris_Evans,Chris_Evans
26.320619583129883,0.39134777,0.017645568,0,Chris_Evans,Jeff_Bezos
26.320619583129883,0.087267414,0.017645568,0,Chris_Evans,Leonardo_DiCaprio
26.320619583129883,0.13269621,0.017645568,0,Chris_Evans,Tom_Cruise
26.320619583129883,0.007837653,0.017645568,0,Chris_Evans,Emilia_Clarke
26.320619583129883,0.065881625,0.017645568,0,Chris_Evans,Barack_Obama
24.70846176147461,0.24269024,0.08554201,1,Zoe_Saldana,Zoe_Saldana
24.70846176147461,0.02115524,0.08554201,0,Zoe_Saldana,Christian_Bale
24.70846176147461,0.056604493,0.08554201,0,Zoe_Saldana,Robert_De_Niro
24.70846176147461,0.030488325,0.08554201,0,Zoe_Saldana,Grant_Gustin
24.70846176147461,0.053487886,0.08554201,0,Zoe_Saldana,Jason_Momoa
24.70846176147461,0.039302375,0.08554201,0,Zoe_Saldana,Ursula_Corbero
16.366748809814453,0.13508782,0.002107665,1,Barbara_Palvin,Barbara_Palvin
16.366748809814453,0.026916774,0.002107665,0,Barbara_Palvin,Eliza_Taylor
16.366748809814453,0.067859605,0.002107665,0,Barbara_Palvin,Jason_Momoa
16.366748809814453,-0.013585517,0.002107665,0,Barbara_Palvin,Chris_Hemsworth
16.366748809814453,0.04607962,0.002107665,0,Barbara_Palvin,Zac_Efron
16.366748809814453,0.051210083,0.002107665,0,Barbara_Palvin,Emma_Stone
22.763534545898438,0.016180553,0.018621385,1,Cristiano_Ronaldo,Cristiano_Ronaldo
22.763534545898438,0.06167475,0.018621385,0,Cristiano_Ronaldo,Chris_Pratt
22.763534545898438,0.08368181,0.018621385,0,Cristiano_Ronaldo,Tom_Hardy
22.763534545898438,0.013303735,0.018621385,0,Cristiano_Ronaldo,Krysten_Ritter
22.763534545898438,0.07125678,0.018621385,0,Cristiano_Ronaldo,Rami_Malek
22.763534545898438,0.019449137,0.018621385,0,Cristiano_Ronaldo,Robert_Downey_Jr
19.49774169921875,0.06649768,0.025021896,1,Anne_Hathaway,Anne_Hathaway
19.49774169921875,-0.0029889457,0.025021896,0,Anne_Hathaway,Ellen_Page
19.49774169921875,0.021330234,0.025021896,0,Anne_Hathaway,Jessica_Barden
19.49774169921875,-0.061586276,0.025021896,0,Anne_Hathaway,Bill_Gates
19.49774169921875,0.020609636,0.025021896,0,Anne_Hathaway,Alexandra_Daddario
19.49774169921875,0.02067544,0.025021896,0,Anne_Hathaway,Ben_Affleck
16.190448760986328,0.032425903,0.01811023,1,Madelaine_Petsch,Madelaine_Petsch
16.190448760986328,0.009755418,0.01811023,0,Madelaine_Petsch,Ursula_Corbero
16.190448760986328,0.031670824,0.01811023,0,Madelaine_Petsch,Anne_Hathaway
16.190448760986328,-0.062353075,0.01811023,0,Madelaine_Petsch,Christian_Bale
16.190448760986328,0.036793523,0.01811023,0,Madelaine_Petsch,Katherine_Langford
16.190448760986328,0.16804309,0.01811023,0,Madelaine_Petsch,Melissa_Fumero
16.273929595947266,-0.028489409,0.02540356,1,Josh_Radnor,Josh_Radnor
16.273929595947266,0.043412913,0.02540356,0,Josh_Radnor,Zendaya
16.273929595947266,-0.006626604,0.02540356,0,Josh_Radnor,Emilia_Clarke
16.273929595947266,0.0075550117,0.02540356,0,Josh_Radnor,Mark_Zuckerberg
16.273929595947266,0.03950999,0.02540356,0,Josh_Radnor,Elizabeth_Olsen
16.273929595947266,0.089513816,0.02540356,0,Josh_Radnor,Henry_Cavill
25.794971466064453,0.20290959,0.055668965,1,Barack_Obama,Barack_Obama
25.794971466064453,0.08665242,0.055668965,0,Barack_Obama,Morena_Baccarin
25.794971466064453,0.05635497,0.055668965,0,Barack_Obama,Megan_Fox
25.794971466064453,0.036406882,0.055668965,0,Barack_Obama,Bill_Gates
25.794971466064453,0.037068304,0.055668965,0,Barack_Obama,Elon_Musk
25.794971466064453,-0.029231397,0.055668965,0,Barack_Obama,Katharine_McPhee
18.708341598510742,0.09866578,0.02784203,1,Robert_De_Niro,Robert_De_Niro
18.708341598510742,0.054032013,0.02784203,0,Robert_De_Niro,Rihanna
18.708341598510742,0.072197825,0.02784203,0,Robert_De_Niro,Natalie_Dormer
18.708341598510742,0.1223767,0.02784203,0,Robert_De_Niro,Christian_Bale
18.708341598510742,0.108490705,0.02784203,0,Robert_De_Niro,Dwayne_Johnson
18.708341598510742,-0.037008442,0.02784203,0,Robert_De_Niro,Sophie_Turner
19.57925796508789,0.08661951,0.0030532628,1,Nadia_Hilker,Nadia_Hilker
19.57925796508789,0.10340583,0.0030532628,0,Nadia_Hilker,Penn_Badgley
19.57925796508789,0.021702573,0.0030532628,0,Nadia_Hilker,Lindsey_Morgan
19.57925796508789,0.10098987,0.0030532628,0,Nadia_Hilker,Gal_Gadot
19.57925796508789,0.013279989,0.0030532628,0,Nadia_Hilker,Megan_Fox
19.57925796508789,0.06342988,0.0030532628,0,Nadia_Hilker,Irina_Shayk
18.646364212036133,0.1740449,0.04696758,1,Tom_Holland,Tom_Holland
18.646364212036133,0.033713743,0.04696758,0,Tom_Holland,Ben_Affleck
18.646364212036133,-0.05477956,0.04696758,0,Tom_Holland,Madelaine_Petsch
18.646364212036133,0.04467704,0.04696758,0,Tom_Holland,Elon_Musk
18.646364212036133,-0.024378639,0.04696758,0,Tom_Holland,Keanu_Reeves
18.646364212036133,0.042483956,0.04696758,0,Tom_Holland,Jennifer_Lawrence
16.97800636291504,0.099693775,0.018353194,1,Tom_Ellis,Tom_Ellis
16.97800636291504,-0.04223493,0.018353194,0,Tom_Ellis,Margot_Robbie
16.97800636291504,-0.042398274,0.018353194,0,Tom_Ellis,Avril_Lavigne
16.97800636291504,0.049454994,0.018353194,0,Tom_Ellis,Alvaro_Morte
16.97800636291504,0.076247275,0.018353194,0,Tom_Ellis,Lindsey_Morgan
16.97800636291504,0.13064116,0.018353194,0,Tom_Ellis,Tom_Holland
15.691751480102539,0.073904976,0.013666615,1,Natalie_Portman,Natalie_Portman
15.691751480102539,-0.03251265,0.013666615,0,Natalie_Portman,Tom_Ellis
15.691751480102539,0.13270389,0.013666615,0,Natalie_Portman,Rebecca_Ferguson
15.691751480102539,0.045787066,0.013666615,0,Natalie_Portman,Megan_Fox
15.691751480102539,0.10368243,0.013666615,0,Natalie_Portman,Chris_Evans
15.691751480102539,0.08341587,0.013666615,0,Natalie_Portman,Irina_Shayk
14.55040454864502,0.03698955,0.043531813,1,Jeff_Bezos,Jeff_Bezos
14.55040454864502,0.09843147,0.043531813,0,Jeff_Bezos,Robert_De_Niro
14.55040454864502,-0.0053729713,0.043531813,0,Jeff_Bezos,Anne_Hathaway
14.55040454864502,0.037445985,0.043531813,0,Jeff_Bezos,Katharine_McPhee
14.55040454864502,0.06446925,0.043531813,0,Jeff_Bezos,Penn_Badgley
14.55040454864502,0.078061245,0.043531813,0,Jeff_Bezos,Tom_Hardy
18.10047149658203,0.22012016,0.05406998,1,Alycia_Dabnem_Carey,Alycia_Dabnem_Carey
18.10047149658203,0.09698546,0.05406998,0,Alycia_Dabnem_Carey,Pedro_Alonso
18.10047149658203,0.027641796,0.05406998,0,Alycia_Dabnem_Carey,Selena_Gomez
18.10047149658203,0.1455959,0.05406998,0,Alycia_Dabnem_Carey,Rebecca_Ferguson
18.10047149658203,0.03714301,0.05406998,0,Alycia_Dabnem_Carey,Mark_Ruffalo
18.10047149658203,-0.040123593,0.05406998,0,Alycia_Dabnem_Carey,Christian_Bale
19.652576446533203,0.14553776,0.008804351,1,Mark_Zuckerberg,Mark_Zuckerberg
19.652576446533203,0.0346599,0.008804351,0,Mark_Zuckerberg,Elon_Musk
19.652576446533203,0.017430982,0.008804351,0,Mark_Zuckerberg,Madelaine_Petsch
19.652576446533203,0.13649403,0.008804351,0,Mark_Zuckerberg,Brenton_Thwaites
19.652576446533203,0.09137355,0.008804351,0,Mark_Zuckerberg,Shakira
19.652576446533203,0.0022014892,0.008804351,0,Mark_Zuckerberg,Leonardo_DiCaprio
17.10979652404785,0.055964537,0.043240607,1,Tom_Hardy,Tom_Hardy
17.10979652404785,0.06722713,0.043240607,0,Tom_Hardy,Irina_Shayk
17.10979652404785,0.029873924,0.043240607,0,Tom_Hardy,Lindsey_Morgan
17.10979652404785,0.008153459,0.043240607,0,Tom_Hardy,Tom_Ellis
17.10979652404785,0.036106363,0.043240607,0,Tom_Hardy,Neil_Patrick_Harris
17.10979652404785,-0.022953734,0.043240607,0,Tom_Hardy,Elizabeth_Lail
19.370574951171875,0.082077906,0.018555894,1,Ben_Affleck,Ben_Affleck
19.370574951171875,0.095704176,0.018555894,0,Ben_Affleck,Camila_Mendes
19.370574951171875,0.05119189,0.018555894,0,Ben_Affleck,Maria_Pedraza
19.370574951171875,0.11874004,0.018555894,0,Ben_Affleck,Melissa_Fumero
19.370574951171875,0.022994373,0.018555894,0,Ben_Affleck,Katherine_Langford
19.370574951171875,0.041280627,0.018555894,0,Ben_Affleck,Kiernan_Shipka
16.682201385498047,0.18243295,0.00893867,1,Stephen_Amell,Stephen_Amell
16.682201385498047,0.04645518,0.00893867,0,Stephen_Amell,Bill_Gates
16.682201385498047,0.16738886,0.00893867,0,Stephen_Amell,Jeff_Bezos
16.682201385498047,0.01930362,0.00893867,0,Stephen_Amell,Melissa_Fumero
16.682201385498047,0.028806856,0.00893867,0,Stephen_Amell,Ursula_Corbero
16.682201385498047,0.09558486,0.00893867,0,Stephen_Amell,Grant_Gustin
17.13568115234375,0.03051912,0.051209345,1,Natalie_Dormer,Natalie_Dormer
17.13568115234375,0.145751,0.051209345,0,Natalie_Dormer,Rihanna
